	starting_nt	signal	labels
128770	22876917	2.0	1
128771	22877017	0.0	1
128772	22877117	0.0	1
128773	22877217	0.0	1
128774	22877317	0.0	1
128775	22877417	0.0	1
128776	22877517	0.0	1
128777	22877617	17.0	1
128778	22877717	5.0	1
128779	22877817	0.0	1
128780	22877917	0.0	1
128781	22878017	0.0	1
128782	22878117	2.0	1
128783	22878217	1.0	1
128784	22878317	0.0	1
128785	22878417	0.0	1
128786	22878517	0.0	1
128787	22878617	0.0	1
128788	22878717	0.0	1
128789	22878817	0.0	1
128790	22878917	0.0	1
128791	22879017	0.0	1
128792	22879117	0.0	1
128793	22879217	0.0	1
128794	22879317	0.0	1
128795	22879417	0.0	1
128796	22879517	0.0	1
128797	22879617	0.0	1
128798	22879717	0.0	1
128799	22879817	0.0	1
128800	22879917	0.0	1
128801	22880017	0.0	1
128802	22880117	0.0	1
128803	22880217	0.0	1
128804	22880317	0.0	1
128805	22880417	0.0	1
128806	22880517	0.0	1
128807	22880617	0.0	1
128808	22880717	0.0	1
128809	22880817	0.0	1
128810	22880917	0.0	1
128811	22881017	0.0	1
128812	22881117	0.0	1
128813	22881217	0.0	1
128814	22881317	0.0	1
128815	22881417	0.0	1
128816	22881517	0.0	1
128817	22881617	0.0	1
128818	22881717	0.0	1
128819	22881817	0.0	1
128820	22881917	0.0	1
128821	22882017	0.0	1
128822	22882117	0.0	1
128823	22882217	0.0	1
128824	22882317	0.0	1
128825	22882417	0.0	1
128826	22882517	0.0	1
128827	22882617	0.0	1
128828	22882717	0.0	1
128829	22882817	0.0	1
128830	22882917	0.0	1
128831	22883017	0.0	1
128832	22883117	0.0	1
128833	22883217	0.0	1
128834	22883317	0.0	1
128835	22883417	0.0	1
128836	22883517	0.0	1
128837	22883617	0.0	1
128838	22883717	0.0	1
128839	22883817	0.0	1
128840	22883917	1.0	1
128841	22884017	0.0	1
128842	22884117	0.0	1
128843	22884217	0.0	1
128844	22884317	0.0	1
128845	22884417	1.0	1
128846	22884517	0.0	1
128847	22884617	1.0	1
128848	22884717	0.0	1
128849	22884817	0.0	1
128850	22884917	1.0	1
128851	22885017	0.0	1
128852	22885117	0.0	1
128853	22885217	0.0	1
128854	22885317	0.0	1
128855	22885417	0.0	1
128856	22885517	6.0	1
128857	22885617	2.0	1
128858	22885717	0.0	1
128859	22885817	0.0	1
128860	22885917	0.0	1
128861	22886017	0.0	1
128862	22886117	2.0	1
128863	22886217	0.0	1
128864	22886317	0.0	1
128865	22886417	0.0	1
128866	22886517	1.0	1
128867	22886617	1.0	1
128868	22886717	3.0	1
128869	22886817	0.0	1
128870	22886917	0.0	1
128871	22887017	0.0	1
128872	22887117	5.0	1
128873	22887217	0.0	1
128874	22887317	4.0	1
128875	22887417	0.0	1
128876	22887517	0.0	1
128877	22887617	0.0	1
128878	22887717	0.0	1
128879	22887817	10.0	1
128880	22887917	3.0	1
128881	22888017	3.0	1
128882	22888117	7.0	1
128883	22888217	3.0	1
128884	22888317	0.0	1
128885	22888417	0.0	1
128886	22888517	0.0	1
128887	22888617	0.0	1
128888	22888717	0.0	1
128889	22888817	0.0	1
128890	22888917	0.0	1
128891	22889017	3.0	1
128892	22889117	2.0	1
128893	22889217	6.0	1
128894	22889317	9.0	1
128895	22889417	4.0	1
128896	22889517	0.0	1
128897	22889617	0.0	1
128898	22889717	5.0	1
128899	22889817	5.0	1
128900	22889917	2.0	1
128901	22890017	1.0	1
128902	22890117	0.0	1
128903	22890217	0.0	1
128904	22890317	0.0	1
128905	22890417	0.0	1
128906	22890517	1.0	1
128907	22890617	0.0	1
128908	22890717	1.0	1
128909	22890817	1.0	1
128910	22890917	0.0	1
128911	22891017	2.0	1
128912	22891117	0.0	1
128913	22891217	0.0	1
128914	22891317	6.0	1
128915	22891417	3.0	1
128916	22891517	0.0	1
128917	22891617	0.0	1
128918	22891717	0.0	1
128919	22891817	0.0	1
128920	22891917	1.0	1
128921	22892017	4.0	1
128922	22892117	0.0	1
128923	22892217	0.0	1
128924	22892317	6.0	1
128925	22892417	1.0	1
128926	22892517	3.0	1
128927	22892617	2.0	1
128928	22892717	3.0	1
128929	22892817	0.0	1
128930	22892917	0.0	1
128931	22893017	0.0	1
128932	22893117	0.0	1
128933	22893217	5.0	1
128934	22893317	4.0	1
128935	22893417	1.0	1
128936	22893517	0.0	1
128937	22893617	0.0	1
128938	22893717	0.0	1
128939	22893817	0.0	1
128940	22893917	0.0	1
128941	22894017	0.0	1
128942	22894117	0.0	1
128943	22894217	0.0	1
128944	22894317	0.0	1
128945	22894417	0.0	1
128946	22894517	0.0	1
128947	22894617	0.0	1
128948	22894717	0.0	1
128949	22894817	0.0	1
128950	22894917	3.0	1
128951	22895017	0.0	1
128952	22895117	0.0	1
128953	22895217	11.0	1
128954	22895317	0.0	1
128955	22895417	0.0	1
128956	22895517	0.0	1
128957	22895617	3.0	1
128958	22895717	0.0	1
128959	22895817	5.0	1
128960	22895917	0.0	1
128961	22896017	0.0	1
128962	22896117	0.0	1
128963	22896217	5.0	1
128964	22896317	5.0	1
128965	22896417	0.0	1
128966	22896517	6.0	1
128967	22896617	8.0	1
128968	22896717	0.0	1
128969	22896817	0.0	1
128970	22896917	3.0	1
128971	22897017	2.0	1
128972	22897117	5.0	1
128973	22897217	3.0	1
128974	22897317	0.0	1
128975	22897417	0.0	1
128976	22897517	0.0	1
128977	22897617	6.0	1
128978	22897717	0.0	1
128979	22897817	5.0	1
128980	22897917	7.0	1
128981	22898017	0.0	1
128982	22898117	1.0	1
128983	22898217	0.0	1
128984	22898317	4.0	1
128985	22898417	0.0	1
128986	22898517	0.0	1
128987	22898617	0.0	1
128988	22898717	4.0	1
128989	22898817	4.0	1
128990	22898917	0.0	1
128991	22899017	0.0	1
128992	22899117	1.0	1
128993	22899217	0.0	1
128994	22899317	0.0	1
128995	22899417	0.0	1
128996	22899517	0.0	1
128997	22899617	1.0	1
128998	22899717	0.0	1
128999	22899817	0.0	1
129000	22899917	3.0	1
129001	22900017	14.0	1
129002	22900117	20.0	1
129003	22900217	0.0	1
129004	22900317	1.0	1
129005	22900417	2.0	1
129006	22900517	3.0	1
129007	22900617	0.0	1
129008	22900717	0.0	1
129009	22900817	0.0	1
129010	22900917	0.0	1
129011	22901017	8.0	1
129012	22901117	1.0	1
129013	22901217	14.0	1
129014	22901317	2.0	1
129015	22901417	0.0	1
129016	22901517	0.0	1
129017	22901617	2.0	1
129018	22901717	5.0	1
129019	22901817	2.0	1
129020	22901917	2.0	1
129021	22902017	0.0	1
129022	22902117	0.0	1
129023	22902217	1.0	1
129024	22902317	0.0	1
129025	22902417	1.0	1
129026	22902517	0.0	1
129027	22902617	0.0	1
129028	22902717	1.0	1
129029	22902817	0.0	1
129030	22902917	0.0	1
129031	22903017	0.0	1
129032	22903117	1.0	1
129033	22903217	1.0	1
129034	22903317	0.0	1
129035	22903417	2.0	1
129036	22903517	0.0	1
129037	22903617	2.0	1
129038	22903717	0.0	1
129039	22903817	0.0	1
129040	22903917	0.0	1
129041	22904017	0.0	1
129042	22904117	0.0	1
129043	22904217	0.0	1
129044	22904317	8.0	1
129045	22904417	4.0	1
129046	22904517	0.0	1
129047	22904617	0.0	1
129048	22904717	0.0	1
129049	22904817	0.0	1
129050	22904917	0.0	1
129051	22905017	0.0	1
129052	22905117	0.0	1
129053	22905217	0.0	1
129054	22905317	0.0	1
129055	22905417	0.0	1
129056	22905517	0.0	1
129057	22905617	0.0	1
129058	22905717	0.0	1
129059	22905817	7.0	1
129060	22905917	3.0	1
129061	22906017	0.0	1
129062	22906117	0.0	1
129063	22906217	0.0	1
129064	22906317	2.0	1
129065	22906417	0.0	1
129066	22906517	0.0	1
129067	22906617	0.0	1
129068	22906717	0.0	1
129069	22906817	0.0	1
129070	22906917	0.0	1
129071	22907017	0.0	1
129072	22907117	0.0	1
129073	22907217	6.0	1
129074	22907317	1.0	1
129075	22907417	0.0	1
129076	22907517	1.0	1
129077	22907617	3.0	1
129078	22907717	1.0	1
129079	22907817	0.0	1
129080	22907917	0.0	1
129081	22908017	0.0	1
129082	22908117	0.0	1
129083	22908217	7.0	1
129084	22908317	12.0	1
129085	22908417	1.0	1
129086	22908517	13.0	1
129087	22908617	0.0	1
129088	22908717	2.0	1
129089	22908817	0.0	1
129090	22908917	0.0	1
129091	22909017	1.0	1
129092	22909117	0.0	1
129093	22909217	0.0	1
129094	22909317	1.0	1
129095	22909417	0.0	1
129096	22909517	5.0	1
129097	22909617	0.0	1
129098	22909717	5.0	1
129099	22909817	1.0	1
129100	22909917	4.0	1
129101	22910017	0.0	1
129102	22910117	0.0	1
129103	22910217	0.0	1
129104	22910317	0.0	1
129105	22910417	0.0	1
129106	22910517	0.0	1
129107	22910617	0.0	1
129108	22910717	0.0	1
129109	22910817	2.0	1
129110	22910917	1.0	1
129111	22911017	2.0	1
129112	22911117	1.0	1
129113	22911217	1.0	1
129114	22911317	0.0	1
129115	22911417	0.0	1
129116	22911517	0.0	1
129117	22911617	0.0	1
129118	22911717	0.0	1
129119	22911817	0.0	1
129120	22911917	0.0	1
129121	22912017	0.0	1
129122	22912117	0.0	1
129123	22912217	0.0	1
129124	22912317	0.0	1
129125	22912417	0.0	1
129126	22912517	2.0	1
129127	22912617	5.0	1
129128	22912717	0.0	1
129129	22912817	0.0	1
129130	22912917	0.0	1
129131	22913017	0.0	1
129132	22913117	0.0	1
129133	22913217	0.0	1
129134	22913317	0.0	1
129135	22913417	0.0	1
129136	22913517	0.0	1
129137	22913617	0.0	1
129138	22913717	1.0	1
129139	22913817	1.0	1
129140	22913917	2.0	1
129141	22914017	0.0	1
129142	22914117	9.0	1
129143	22914217	0.0	1
129144	22914317	1.0	1
129145	22914417	3.0	1
129146	22914517	1.0	1
129147	22914617	5.0	1
129148	22914717	9.0	1
129149	22914817	2.0	1
129150	22914917	5.0	1
129151	22915017	6.0	1
129152	22915117	0.0	1
129153	22915217	0.0	1
129154	22915317	0.0	1
129155	22915417	0.0	1
129156	22915517	0.0	1
129157	22915617	0.0	1
129158	22915717	3.0	1
129159	22915817	0.0	1
129160	22915917	0.0	1
129161	22916017	0.0	1
129162	22916117	0.0	1
129163	22916217	0.0	1
129164	22916317	0.0	1
129165	22916417	1.0	1
129166	22916517	2.0	1
129167	22916617	0.0	1
129168	22916717	0.0	1
129169	22916817	1.0	1
129170	22916917	0.0	1
129171	22917017	0.0	1
129172	22917117	3.0	1
129173	22917217	7.0	1
129174	22917317	13.0	1
129175	22917417	1.0	1
129176	22917517	0.0	1
129177	22917617	0.0	1
129178	22917717	0.0	1
129179	22917817	0.0	1
129180	22917917	1.0	1
129181	22918017	3.0	1
129182	22918117	2.0	1
129183	22918217	0.0	1
129184	22918317	4.0	1
129185	22918417	3.0	1
129186	22918517	1.0	1
129187	22918617	8.0	1
129188	22918717	0.0	1
129189	22918817	0.0	1
129190	22918917	0.0	1
129191	22919017	0.0	1
129192	22919117	0.0	1
129193	22919217	0.0	1
129194	22919317	0.0	1
129195	22919417	2.0	1
129196	22919517	1.0	1
129197	22919617	0.0	1
129198	22919717	0.0	1
129199	22919817	0.0	1
129200	22919917	6.0	1
129201	22920017	0.0	1
129202	22920117	0.0	1
129203	22920217	0.0	1
129204	22920317	0.0	1
129205	22920417	0.0	1
129206	22920517	1.0	1
129207	22920617	0.0	1
129208	22920717	3.0	1
129209	22920817	8.0	1
129210	22920917	2.0	1
129211	22921017	0.0	1
129212	22921117	0.0	1
129213	22921217	0.0	1
129214	22921317	0.0	1
129215	22921417	0.0	1
129216	22921517	0.0	1
129217	22921617	0.0	1
129218	22921717	0.0	1
129219	22921817	7.0	1
129220	22921917	6.0	1
129221	22922017	1.0	1
129222	22922117	3.0	1
129223	22922217	6.0	1
129224	22922317	0.0	1
129225	22922417	0.0	1
129226	22922517	2.0	1
129227	22922617	0.0	1
129228	22922717	0.0	1
129229	22922817	1.0	1
129230	22922917	1.0	1
129231	22923017	0.0	1
129232	22923117	2.0	1
129233	22923217	2.0	1
129234	22923317	0.0	1
129235	22923417	0.0	1
129236	22923517	4.0	1
129237	22923617	3.0	1
129238	22923717	0.0	1
129239	22923817	0.0	1
129240	22923917	0.0	1
129241	22924017	0.0	1
129242	22924117	0.0	1
129243	22924217	1.0	1
129244	22924317	0.0	1
129245	22924417	0.0	1
129246	22924517	0.0	1
129247	22924617	2.0	1
129248	22924717	1.0	1
129249	22924817	0.0	1
129250	22924917	2.0	1
129251	22925017	3.0	1
129252	22925117	0.0	1
129253	22925217	0.0	1
129254	22925317	0.0	1
129255	22925417	2.0	1
129256	22925517	0.0	1
129257	22925617	0.0	1
129258	22925717	0.0	1
129259	22925817	4.0	1
129260	22925917	12.0	1
129261	22926017	14.0	1
129262	22926117	0.0	1
129263	22926217	5.0	1
129264	22926317	3.0	1
129265	22926417	0.0	1
129266	22926517	0.0	1
129267	22926617	0.0	1
129268	22926717	1.0	1
129269	22926817	4.0	1
129270	22926917	0.0	1
129271	22927017	2.0	1
129272	22927117	0.0	1
129273	22927217	3.0	1
129274	22927317	8.0	1
129275	22927417	1.0	1
129276	22927517	4.0	1
129277	22927617	3.0	1
129278	22927717	0.0	1
129279	22927817	0.0	1
129280	22927917	2.0	1
129281	22928017	0.0	1
129282	22928117	0.0	1
129283	22928217	0.0	1
129284	22928317	0.0	1
129285	22928417	0.0	1
129286	22928517	0.0	1
129287	22928617	0.0	1
129288	22928717	1.0	1
129289	22928817	2.0	1
129290	22928917	0.0	1
129291	22929017	0.0	1
129292	22929117	2.0	1
129293	22929217	0.0	1
129294	22929317	0.0	1
129295	22929417	3.0	1
129296	22929517	0.0	1
129297	22929617	0.0	1
129298	22929717	0.0	1
129299	22929817	0.0	1
129300	22929917	6.0	1
129301	22930017	8.0	1
129302	22930117	0.0	1
129303	22930217	0.0	1
129304	22930317	0.0	1
129305	22930417	0.0	1
129306	22930517	0.0	1
129307	22930617	0.0	1
129308	22930717	0.0	1
129309	22930817	0.0	1
129310	22930917	1.0	1
129311	22931017	2.0	1
129312	22931117	4.0	1
129313	22931217	0.0	1
129314	22931317	4.0	1
129315	22931417	0.0	1
129316	22931517	0.0	1
129317	22931617	11.0	1
129318	22931717	4.0	1
129319	22931817	9.0	1
129320	22931917	5.0	1
129321	22932017	3.0	1
129322	22932117	19.0	1
129323	22932217	3.0	1
129324	22932317	4.0	1
129325	22932417	1.0	1
129326	22932517	0.0	1
129327	22932617	0.0	1
129328	22932717	1.0	1
129329	22932817	2.0	1
129330	22932917	5.0	1
129331	22933017	2.0	1
129332	22933117	5.0	1
129333	22933217	2.0	1
129334	22933317	0.0	1
129335	22933417	21.0	1
129336	22933517	5.0	1
129337	22933617	0.0	1
129338	22933717	1.0	1
129339	22933817	1.0	1
129340	22933917	6.0	1
129341	22934017	0.0	1
129342	22934117	4.0	1
129343	22934217	4.0	1
129344	22934317	2.0	1
129345	22934417	0.0	1
129346	22934517	7.0	1
129347	22934617	3.0	1
129348	22934717	0.0	1
129349	22934817	1.0	1
129350	22934917	0.0	1
129351	22935017	5.0	1
129352	22935117	0.0	1
129353	22935217	3.0	1
129354	22935317	3.0	1
129355	22935417	1.0	1
129356	22935517	0.0	1
129357	22935617	0.0	1
129358	22935717	0.0	1
129359	22935817	4.0	1
129360	22935917	0.0	1
129361	22936017	0.0	1
129362	22936117	5.0	1
129363	22936217	0.0	1
129364	22936317	0.0	1
129365	22936417	0.0	1
129366	22936517	0.0	1
129367	22936617	0.0	1
129368	22936717	0.0	1
129369	22936817	8.0	1
129370	22936917	2.0	1
129371	22937017	3.0	1
129372	22937117	0.0	1
129373	22937217	0.0	1
129374	22937317	0.0	1
129375	22937417	5.0	1
129376	22937517	0.0	1
129377	22937617	3.0	1
129378	22937717	0.0	1
129379	22937817	1.0	1
129380	22937917	0.0	1
129381	22938017	3.0	1
129382	22938117	0.0	1
129383	22938217	5.0	1
129384	22938317	0.0	1
129385	22938417	0.0	1
129386	22938517	3.0	1
129387	22938617	0.0	1
129388	22938717	0.0	1
129389	22938817	0.0	1
129390	22938917	0.0	1
129391	22939017	0.0	1
129392	22939117	3.0	1
129393	22939217	0.0	1
129394	22939317	0.0	1
129395	22939417	0.0	1
129396	22939517	2.0	1
129397	22939617	7.0	1
129398	22939717	0.0	1
129399	22939817	0.0	1
129400	22939917	0.0	1
129401	22940017	0.0	1
129402	22940117	0.0	1
129403	22940217	0.0	1
129404	22940317	0.0	1
129405	22940417	0.0	1
129406	22940517	0.0	1
129407	22940617	0.0	1
129408	22940717	6.0	1
129409	22940817	2.0	1
129410	22940917	0.0	1
129411	22941017	3.0	1
129412	22941117	0.0	1
129413	22941217	0.0	1
129414	22941317	3.0	1
129415	22941417	0.0	1
129416	22941517	0.0	1
129417	22941617	1.0	1
129418	22941717	4.0	1
129419	22941817	2.0	1
129420	22941917	7.0	1
129421	22942017	3.0	1
129422	22942117	2.0	1
129423	22942217	0.0	1
129424	22942317	0.0	1
129425	22942417	3.0	1
129426	22942517	0.0	1
129427	22942617	0.0	1
129428	22942717	0.0	1
129429	22942817	0.0	1
129430	22942917	0.0	1
129431	22943017	0.0	1
129432	22943117	0.0	1
129433	22943217	0.0	1
129434	22943317	4.0	1
129435	22943417	0.0	1
129436	22943517	0.0	1
129437	22943617	0.0	1
129438	22943717	1.0	1
129439	22943817	10.0	1
129440	22943917	1.0	1
129441	22944017	3.0	1
129442	22944117	2.0	1
129443	22944217	0.0	1
129444	22944317	5.0	1
129445	22944417	5.0	1
129446	22944517	1.0	1
129447	22944617	0.0	1
129448	22944717	1.0	1
129449	22944817	5.0	1
129450	22944917	0.0	1
129451	22945017	0.0	1
129452	22945117	0.0	1
129453	22945217	7.0	1
129454	22945317	2.0	1
129455	22945417	7.0	1
129456	22945517	1.0	1
129457	22945617	2.0	1
129458	22945717	0.0	1
129459	22945817	0.0	1
129460	22945917	1.0	1
129461	22946017	0.0	1
129462	22946117	0.0	1
129463	22946217	0.0	1
129464	22946317	10.0	1
129465	22946417	0.0	1
129466	22946517	0.0	1
129467	22946617	0.0	1
129468	22946717	0.0	1
129469	22946817	0.0	1
129470	22946917	2.0	1
129471	22947017	2.0	1
129472	22947117	1.0	1
129473	22947217	0.0	1
129474	22947317	0.0	1
129475	22947417	3.0	1
129476	22947517	3.0	1
129477	22947617	0.0	1
129478	22947717	11.0	1
129479	22947817	0.0	1
129480	22947917	7.0	1
129481	22948017	0.0	1
129482	22948117	3.0	1
129483	22948217	0.0	1
129484	22948317	0.0	1
129485	22948417	0.0	1
129486	22948517	4.0	1
129487	22948617	0.0	1
129488	22948717	0.0	1
129489	22948817	0.0	1
129490	22948917	0.0	1
129491	22949017	0.0	1
129492	22949117	0.0	1
129493	22949217	0.0	1
129494	22949317	0.0	1
129495	22949417	0.0	1
129496	22949517	0.0	1
129497	22949617	0.0	1
129498	22949717	0.0	1
129499	22949817	0.0	1
129500	22949917	9.0	1
129501	22950017	0.0	1
129502	22950117	0.0	1
129503	22950217	0.0	1
129504	22950317	0.0	1
129505	22950417	1.0	1
129506	22950517	0.0	1
129507	22950617	3.0	1
129508	22950717	0.0	1
129509	22950817	0.0	1
129510	22950917	5.0	1
129511	22951017	0.0	1
129512	22951117	0.0	1
129513	22951217	0.0	1
129514	22951317	1.0	1
129515	22951417	0.0	1
129516	22951517	0.0	1
129517	22951617	0.0	1
129518	22951717	0.0	1
129519	22951817	0.0	1
129520	22951917	2.0	1
129521	22952017	0.0	1
129522	22952117	3.0	1
129523	22952217	2.0	1
129524	22952317	0.0	1
129525	22952417	0.0	1
129526	22952517	9.0	1
129527	22952617	0.0	1
129528	22952717	3.0	1
129529	22952817	0.0	1
129530	22952917	1.0	1
129531	22953017	8.0	1
129532	22953117	5.0	1
129533	22953217	0.0	1
129534	22953317	0.0	1
129535	22953417	0.0	1
129536	22953517	0.0	1
129537	22953617	0.0	1
129538	22953717	0.0	1
129539	22953817	0.0	1
129540	22953917	0.0	1
129541	22954017	2.0	1
129542	22954117	0.0	1
129543	22954217	1.0	1
129544	22954317	0.0	1
129545	22954417	0.0	1
129546	22954517	0.0	1
129547	22954617	0.0	1
129548	22954717	0.0	1
129549	22954817	0.0	1
129550	22954917	5.0	1
129551	22955017	4.0	1
129552	22955117	0.0	1
129553	22955217	2.0	1
129554	22955317	1.0	1
129555	22955417	0.0	1
129556	22955517	0.0	1
129557	22955617	0.0	1
129558	22955717	0.0	1
129559	22955817	0.0	1
129560	22955917	0.0	1
129561	22956017	0.0	1
129562	22956117	0.0	1
129563	22956217	0.0	1
129564	22956317	0.0	1
129565	22956417	0.0	1
129566	22956517	0.0	1
129567	22956617	0.0	1
129568	22956717	0.0	1
129569	22956817	0.0	1
129570	22956917	2.0	1
129571	22957017	1.0	1
129572	22957117	5.0	1
129573	22957217	0.0	1
129574	22957317	0.0	1
129575	22957417	16.0	1
129576	22957517	1.0	1
129577	22957617	5.0	1
129578	22957717	19.0	1
129579	22957817	3.0	1
129580	22957917	2.0	1
129581	22958017	4.0	1
129582	22958117	0.0	1
129583	22958217	15.0	1
129584	22958317	3.0	1
129585	22958417	1.0	1
129586	22958517	4.0	1
129587	22958617	6.0	1
129588	22958717	1.0	1
129589	22958817	2.0	1
129590	22958917	3.0	1
129591	22959017	0.0	1
129592	22959117	0.0	1
129593	22959217	0.0	1
129594	22959317	0.0	1
129595	22959417	0.0	1
129596	22959517	19.0	1
129597	22959617	0.0	1
129598	22959717	0.0	1
129599	22959817	0.0	1
129600	22959917	0.0	1
129601	22960017	0.0	1
129602	22960117	0.0	1
129603	22960217	0.0	1
129604	22960317	2.0	1
129605	22960417	4.0	1
129606	22960517	0.0	1
129607	22960617	0.0	1
129608	22960717	10.0	1
129609	22960817	5.0	1
129610	22960917	0.0	1
129611	22961017	0.0	1
129612	22961117	0.0	1
129613	22961217	0.0	1
129614	22961317	0.0	1
129615	22961417	1.0	1
129616	22961517	0.0	1
129617	22961617	0.0	1
129618	22961717	0.0	1
129619	22961817	0.0	1
129620	22961917	3.0	1
129621	22962017	2.0	1
129622	22962117	3.0	1
129623	22962217	0.0	1
129624	22962317	2.0	1
129625	22962417	4.0	1
129626	22962517	1.0	1
129627	22962617	1.0	1
129628	22962717	0.0	1
129629	22962817	0.0	1
129630	22962917	0.0	1
129631	22963017	0.0	1
129632	22963117	0.0	1
129633	22963217	0.0	1
129634	22963317	0.0	1
129635	22963417	0.0	1
129636	22963517	0.0	1
129637	22963617	0.0	1
129638	22963717	0.0	1
129639	22963817	0.0	1
129640	22963917	0.0	1
129641	22964017	0.0	1
129642	22964117	0.0	1
129643	22964217	0.0	1
129644	22964317	0.0	1
129645	22964417	0.0	1
129646	22964517	0.0	1
129647	22964617	0.0	1
129648	22964717	0.0	1
129649	22964817	0.0	1
129650	22964917	0.0	1
129651	22965017	0.0	1
129652	22965117	0.0	1
129653	22965217	0.0	1
129654	22965317	0.0	1
129655	22965417	0.0	1
129656	22965517	0.0	1
129657	22965617	0.0	1
129658	22965717	0.0	1
129659	22965817	0.0	1
129660	22965917	0.0	1
129661	22966017	0.0	1
129662	22966117	0.0	1
129663	22966217	0.0	1
129664	22966317	0.0	1
129665	22966417	0.0	1
129666	22966517	0.0	1
129667	22966617	0.0	1
129668	22966717	0.0	1
129669	22966817	0.0	1
129670	22966917	0.0	1
129671	22967017	0.0	1
129672	22967117	0.0	1
129673	22967217	0.0	1
129674	22967317	0.0	1
129675	22967417	0.0	1
129676	22967517	0.0	1
129677	22967617	0.0	1
129678	22967717	0.0	1
129679	22967817	0.0	1
129680	22967917	0.0	1
129681	22968017	0.0	1
129682	22968117	0.0	1
129683	22968217	0.0	1
129684	22968317	0.0	1
129685	22968417	0.0	1
129686	22968517	0.0	1
129687	22968617	0.0	1
129688	22968717	0.0	1
129689	22968817	0.0	1
129690	22968917	0.0	1
129691	22969017	1.0	1
129692	22969117	0.0	1
129693	22969217	1.0	1
129694	22969317	2.0	1
129695	22969417	5.0	1
129696	22969517	2.0	1
129697	22969617	1.0	1
129698	22969717	0.0	1
129699	22969817	0.0	1
129700	22969917	1.0	1
129701	22970017	0.0	1
129702	22970117	1.0	1
129703	22970217	1.0	1
129704	22970317	0.0	1
129705	22970417	2.0	1
129706	22970517	0.0	1
129707	22970617	0.0	1
129708	22970717	0.0	1
129709	22970817	0.0	1
129710	22970917	0.0	1
129711	22971017	1.0	1
129712	22971117	0.0	1
129713	22971217	0.0	1
129714	22971317	0.0	1
129715	22971417	0.0	1
129716	22971517	0.0	1
129717	22971617	1.0	1
129718	22971717	1.0	1
129719	22971817	0.0	1
129720	22971917	0.0	1
129721	22972017	0.0	1
129722	22972117	5.0	1
129723	22972217	2.0	1
129724	22972317	1.0	1
129725	22972417	0.0	1
129726	22972517	7.0	1
129727	22972617	6.0	1
129728	22972717	4.0	1
129729	22972817	5.0	1
129730	22972917	0.0	1
129731	22973017	0.0	1
129732	22973117	0.0	1
129733	22973217	1.0	1
129734	22973317	4.0	1
129735	22973417	9.0	1
129736	22973517	0.0	1
129737	22973617	0.0	1
129738	22973717	0.0	1
129739	22973817	0.0	1
129740	22973917	0.0	1
129741	22974017	0.0	1
129742	22974117	0.0	1
129743	22974217	0.0	1
129744	22974317	0.0	1
129745	22974417	2.0	1
129746	22974517	3.0	1
129747	22974617	7.0	1
129748	22974717	9.0	1
129749	22974817	0.0	1
129750	22974917	3.0	1
129751	22975017	0.0	1
129752	22975117	0.0	1
129753	22975217	6.0	1
129754	22975317	1.0	1
129755	22975417	0.0	1
129756	22975517	6.0	1
129757	22975617	8.0	1
129758	22975717	0.0	1
129759	22975817	8.0	1
129760	22975917	0.0	1
129761	22976017	3.0	1
129762	22976117	1.0	1
129763	22976217	0.0	1
129764	22976317	4.0	1
129765	22976417	0.0	1
129766	22976517	0.0	1
129767	22976617	4.0	1
129768	22976717	6.0	1
129769	22976817	8.0	1
129770	22976917	12.0	1
129771	22977017	4.0	1
129772	22977117	2.0	1
129773	22977217	3.0	1
129774	22977317	1.0	1
129775	22977417	5.0	1
129776	22977517	10.0	1
129777	22977617	1.0	1
129778	22977717	1.0	1
129779	22977817	6.0	1
129780	22977917	11.0	1
129781	22978017	7.0	1
129782	22978117	3.0	1
129783	22978217	0.0	1
129784	22978317	0.0	1
129785	22978417	1.0	1
129786	22978517	11.0	1
129787	22978617	21.0	1
129788	22978717	9.0	1
129789	22978817	7.0	1
129790	22978917	13.0	1
129791	22979017	15.0	1
129792	22979117	17.0	1
129793	22979217	0.0	1
129794	22979317	2.0	1
129795	22979417	0.0	1
129796	22979517	26.0	1
129797	22979617	4.0	1
129798	22979717	3.0	1
129799	22979817	0.0	1
129800	22979917	0.0	1
129801	22980017	0.0	1
129802	22980117	0.0	1
129803	22980217	1.0	1
129804	22980317	0.0	1
129805	22980417	0.0	1
129806	22980517	1.0	1
129807	22980617	0.0	1
129808	22980717	1.0	1
129809	22980817	2.0	1
129810	22980917	0.0	1
129811	22981017	6.0	1
129812	22981117	2.0	1
129813	22981217	3.0	1
129814	22981317	3.0	1
129815	22981417	0.0	1
129816	22981517	0.0	1
129817	22981617	0.0	1
129818	22981717	0.0	1
129819	22981817	0.0	1
129820	22981917	2.0	1
129821	22982017	2.0	1
129822	22982117	2.0	1
129823	22982217	5.0	1
129824	22982317	1.0	1
129825	22982417	0.0	1
129826	22982517	0.0	1
129827	22982617	5.0	1
129828	22982717	0.0	1
129829	22982817	4.0	1
129830	22982917	1.0	1
129831	22983017	0.0	1
129832	22983117	0.0	1
129833	22983217	0.0	1
129834	22983317	0.0	1
129835	22983417	0.0	1
129836	22983517	0.0	1
129837	22983617	1.0	1
129838	22983717	4.0	1
129839	22983817	3.0	1
129840	22983917	0.0	1
129841	22984017	2.0	1
129842	22984117	3.0	1
129843	22984217	2.0	1
129844	22984317	13.0	1
