	Chromosome	gene_id	Length	open_S2	Stage	gene_name
204	10	ENSMUSG00000040258	1070.0	0.535	NC	Nxph4
205	10	ENSMUSG00000020230	620.0	0.31	NC	Prmt2
206	10	ENSMUSG00000019837	785.0	0.3925	NC	Gtf3c6
207	10	ENSMUSG00000034163	1462.0	0.731	NC	Zfc3h1
208	10	ENSMUSG00000052681	510.0	0.255	NC	Rap1b
209	10	ENSMUSG00000019998	615.0	0.3075	NC	Stx7
210	10	ENSMUSG00000020064	710.0	0.355	NC	Herc4
211	10	ENSMUSG00000013833	570.0	0.285	NC	Med16
212	10	ENSMUSG00000020079	890.0	0.445	NC	Supv3l1
213	10	ENSMUSG00000034748	435.0	0.2175	NC	Sirt6
214	10	ENSMUSG00000036955	955.0	0.4775	NC	Kifbp
215	10	ENSMUSG00000033444	435.0	0.2175	NC	Specc1l
216	10	ENSMUSG00000001151	895.0	0.4475	NC	Pcnt
217	10	ENSMUSG00000019984	750.0	0.375	NC	Med23
218	10	ENSMUSG00000019943	210.0	0.105	NC	Atp2b1
219	10	ENSMUSG00000048701	369.0	0.1845	NC	Ccdc6
220	10	ENSMUSG00000020205	320.0	0.16	NC	Phlda1
221	10	ENSMUSG00000019947	546.0	0.273	NC	Arid5b
222	10	ENSMUSG00000019820	881.0	0.4405	NC	Utrn
223	10	ENSMUSG00000035529	510.0	0.255	NC	Prdm4
224	10	ENSMUSG00000032834	640.0	0.32	NC	Pwp2
225	10	ENSMUSG00000064317	322.0	0.161	NC	Gm10146
226	10	ENSMUSG00000025352	677.0	0.3385	NC	Gdf11
227	10	ENSMUSG00000020076	1365.0	0.6825	NC	Ddx50
228	10	ENSMUSG00000034974	725.0	0.3625	NC	Dapk3
229	10	ENSMUSG00000036478	1039.0	0.5195	NC	Btg1
230	10	ENSMUSG00000000295	515.0	0.2575	NC	Hddc2
231	10	ENSMUSG00000000730	385.0	0.1925	NC	Dnmt3l
232	10	ENSMUSG00000028630	865.0	0.4325	NC	Dyrk2
233	10	ENSMUSG00000071359	1103.0	0.5515	NC	Tbpl1
234	10	ENSMUSG00000020248	472.0	0.236	NC	Nfyb
235	10	ENSMUSG00000034889	1409.0	0.7045	NC	Cactin
236	10	ENSMUSG00000020263	675.0	0.3375	NC	Appl2
237	10	ENSMUSG00000020107	1001.0	0.5005	NC	Anapc16
238	10	ENSMUSG00000020078	830.0	0.415	NC	Vps26a
239	10	ENSMUSG00000038916	830.0	0.415	NC	Soga3
240	10	ENSMUSG00000053329	1060.0	0.53	NC	Gatd3a
241	10	ENSMUSG00000034453	655.0	0.3275	NC	Polr3b
242	10	ENSMUSG00000025408	1367.0	0.6835	NC	Ddit3
243	10	ENSMUSG00000004931	370.0	0.185	NC	Apba3
244	10	ENSMUSG00000069539	1095.0	0.5475	NC	Scyl2
245	10	ENSMUSG00000020052	945.0	0.4725	NC	Ascl1
246	10	ENSMUSG00000020329	185.0	0.0925	NC	Polrmt
247	10	ENSMUSG00000020308	1452.0	0.726	NC	Tpgs1
248	10	ENSMUSG00000036875	515.0	0.2575	NC	Dna2
249	10	ENSMUSG00000019951	725.0	0.3625	NC	Uhrf1bp1l
250	10	ENSMUSG00000020056	515.0	0.2575	NC	Washc3
251	10	ENSMUSG00000061759	395.0	0.1975	NC	Armt1
252	10	ENSMUSG00000025354	880.0	0.44	NC	Dnajc14
253	10	ENSMUSG00000025417	981.0	0.4905	NC	Pip4k2c
254	10	ENSMUSG00000034818	762.0	0.381	NC	Celf5
255	10	ENSMUSG00000009681	345.0	0.1725	NC	Bcr
256	10	ENSMUSG00000020228	785.0	0.3925	NC	Helb
257	10	ENSMUSG00000019841	606.0	0.303	NC	Rev3l
258	10	ENSMUSG00000035673	130.0	0.065	NC	Sbno2
259	10	ENSMUSG00000020132	897.0	0.4485	NC	Rab21
260	10	ENSMUSG00000020255	900.0	0.45	NC	D10Wsu102e
261	10	ENSMUSG00000015305	1315.0	0.6575	NC	Sash1
262	10	ENSMUSG00000000374	900.0	0.45	NC	Trappc10
263	10	ENSMUSG00000019763	395.0	0.1975	NC	Rmnd1
264	10	ENSMUSG00000048756	779.0	0.3895	NC	Foxo3
265	10	ENSMUSG00000015757	525.0	0.2625	NC	Ppil4
266	10	ENSMUSG00000020015	375.0	0.1875	NC	Cdk17
267	10	ENSMUSG00000063334	625.0	0.3125	NC	Krr1
268	10	ENSMUSG00000037012	0.0	0.0	NC	Hk1
269	10	ENSMUSG00000001120	1109.0	0.5545	NC	Pcbp3
270	10	ENSMUSG00000038214	546.0	0.273	NC	Bend3
271	10	ENSMUSG00000020312	952.0	0.476	NC	Shc2
272	10	ENSMUSG00000023068	765.0	0.3825	NC	Nus1
273	10	ENSMUSG00000003923	625.0	0.3125	NC	Tfam
274	10	ENSMUSG00000078348	0.0	0.0	NC	Sf3b5
275	10	ENSMUSG00000032763	890.0	0.445	NC	Ilvbl
276	10	ENSMUSG00000020070	410.0	0.205	NC	Rufy2
277	10	ENSMUSG00000020170	725.0	0.3625	NC	Frs2
278	10	ENSMUSG00000025373	1150.0	0.575	NC	Rnf41
279	10	ENSMUSG00000020130	931.0	0.4655	NC	Tbc1d15
280	10	ENSMUSG00000020231	675.0	0.3375	NC	Dip2a
281	10	ENSMUSG00000019920	740.0	0.37	NC	Lims1
282	10	ENSMUSG00000019873	790.0	0.395	NC	Reep3
283	10	ENSMUSG00000001211	380.0	0.19	NC	Agpat3
284	10	ENSMUSG00000019831	973.0	0.4865	NC	Wasf1
285	10	ENSMUSG00000057134	993.0	0.4965	NC	Ado
286	10	ENSMUSG00000019797	705.0	0.3525	NC	Mtres1
287	10	ENSMUSG00000019857	655.0	0.3275	NC	Asf1a
288	10	ENSMUSG00000038160	615.0	0.3075	NC	Atg5
289	10	ENSMUSG00000020111	720.0	0.36	NC	Micu1
290	10	ENSMUSG00000064181	347.0	0.1735	NC	Rab3ip
291	10	ENSMUSG00000035620	905.0	0.4525	NC	Ric8b
292	10	ENSMUSG00000044617	390.0	0.195	NC	Zbtb39
293	10	ENSMUSG00000020115	505.0	0.2525	NC	Tbk1
294	10	ENSMUSG00000001436	799.0	0.3995	NC	Slc19a1
295	10	ENSMUSG00000019823	790.0	0.395	NC	Mical1
296	10	ENSMUSG00000020212	940.0	0.47	NC	Mdm1
297	10	ENSMUSG00000020038	803.0	0.4015	NC	Cry1
298	10	ENSMUSG00000006732	1270.0	0.635	NC	Mettl1
299	10	ENSMUSG00000038876	465.0	0.2325	NC	Rnf146
300	10	ENSMUSG00000060733	1239.0	0.6195	NC	Ipmk
301	10	ENSMUSG00000040502	375.0	0.1875	NC	Marchf9
302	10	ENSMUSG00000035873	675.0	0.3375	NC	Pawr
303	10	ENSMUSG00000034560	455.0	0.2275	NC	Washc4
304	10	ENSMUSG00000019564	1431.0	0.7155	NC	Arid3a
305	10	ENSMUSG00000038417	1004.0	0.502	NC	Fig4
306	10	ENSMUSG00000020133	686.0	0.343	NC	2310011J03Rik
307	10	ENSMUSG00000032977	934.0	0.467	NC	Fam207a
308	10	ENSMUSG00000034958	973.0	0.4865	NC	Atcay
309	10	ENSMUSG00000038446	945.0	0.4725	NC	Cdc40
310	10	ENSMUSG00000025407	490.0	0.245	NC	Gli1
311	10	ENSMUSG00000040021	725.0	0.3625	NC	Lats1
312	10	ENSMUSG00000019842	630.0	0.315	NC	Traf3ip2
313	10	ENSMUSG00000025409	752.0	0.376	NC	Mbd6
314	10	ENSMUSG00000020063	375.0	0.1875	NC	Sirt1
315	10	ENSMUSG00000019989	155.0	0.0775	NC	Enpp3
316	10	ENSMUSG00000039810	873.0	0.4365	NC	Zc3h10
317	10	ENSMUSG00000034602	470.0	0.235	NC	Mon2
318	10	ENSMUSG00000019802	629.0	0.3145	NC	Sec63
319	10	ENSMUSG00000019979	960.0	0.48	NC	Apaf1
320	10	ENSMUSG00000090112	645.0	0.3225	NC	Shprh
321	10	ENSMUSG00000040033	780.0	0.39	NC	Stat2
322	10	ENSMUSG00000019897	465.0	0.2325	NC	Ccdc59
323	10	ENSMUSG00000045455	0.0	0.0	NC	Gm9797
324	10	ENSMUSG00000020024	825.0	0.4125	NC	Cep83
325	10	ENSMUSG00000019889	883.0	0.4415	NC	Ptprk
326	10	ENSMUSG00000035798	735.0	0.3675	NC	Zdhhc17
327	10	ENSMUSG00000020032	1295.0	0.6475	NC	Nuak1
328	10	ENSMUSG00000049764	360.0	0.18	NC	Zfp280b
329	10	ENSMUSG00000019863	700.0	0.35	NC	Qrsl1
330	10	ENSMUSG00000020109	645.0	0.3225	NC	Dnajb12
331	10	ENSMUSG00000006731	783.0	0.3915	NC	B4galnt1
332	10	ENSMUSG00000034949	395.0	0.1975	NC	Zfr2
333	10	ENSMUSG00000020087	660.0	0.33	NC	Tysnd1
334	10	ENSMUSG00000069520	415.0	0.2075	NC	Tmem19
335	10	ENSMUSG00000046687	265.0	0.1325	NC	Gm5424
336	10	ENSMUSG00000020037	960.0	0.48	NC	Rfx4
337	10	ENSMUSG00000050490	0.0	0.0	NC	Psma5-ps
338	10	ENSMUSG00000036099	640.0	0.32	NC	Vezt
339	10	ENSMUSG00000025795	914.0	0.457	NC	Rassf3
340	10	ENSMUSG00000035206	825.0	0.4125	NC	Sppl2b
341	10	ENSMUSG00000039835	608.0	0.304	NC	Nhsl1
342	10	ENSMUSG00000034813	583.0	0.2915	NC	Grip1
0	2	ENSMUSG00000039001	1200.0	0.6	NC	Rps21
1	2	ENSMUSG00000062647	1355.0	0.6775	NC	Rpl7a
2	2	ENSMUSG00000027239	1015.0	0.5075	NC	Mdk
3	2	ENSMUSG00000038900	995.0	0.4975	NC	Rpl12
4	2	ENSMUSG00000067786	775.0	0.3875	NC	Nnat
5	2	ENSMUSG00000026728	925.0	0.4625	NC	Vim
6	2	ENSMUSG00000062997	462.0	0.231	NC	Rpl35
7	2	ENSMUSG00000027523	408.0	0.204	NC	Gnas
8	2	ENSMUSG00000018770	715.0	0.3575	NC	Atp5g3
9	2	ENSMUSG00000036752	1075.0	0.5375	NC	Tubb4b
10	2	ENSMUSG00000027404	825.0	0.4125	NC	Snrpb
11	2	ENSMUSG00000025781	945.0	0.4725	NC	Atp5c1
12	2	ENSMUSG00000054766	176.0	0.088	NC	Set
13	2	ENSMUSG00000027620	985.0	0.4925	NC	Rbm39
14	2	ENSMUSG00000026864	1235.0	0.6175	NC	Hspa5
15	2	ENSMUSG00000027184	482.0	0.241	NC	Caprin1
16	2	ENSMUSG00000027566	717.0	0.3585	NC	Psma7
17	2	ENSMUSG00000027405	1065.0	0.5325	NC	Nop56
18	2	ENSMUSG00000044627	615.0	0.3075	NC	Swi5
19	2	ENSMUSG00000027067	755.0	0.3775	NC	Ssrp1
20	2	ENSMUSG00000027342	360.0	0.18	NC	Pcna
21	2	ENSMUSG00000027593	415.0	0.2075	NC	Raly
22	2	ENSMUSG00000015932	1085.0	0.5425	NC	Dstn
23	2	ENSMUSG00000057738	152.0	0.076	NC	Sptan1
24	2	ENSMUSG00000027642	525.0	0.2625	NC	Rpn2
25	2	ENSMUSG00000016921	615.0	0.3075	NC	Srsf6
26	2	ENSMUSG00000002102	915.0	0.4575	NC	Psmc3
27	2	ENSMUSG00000001403	955.0	0.4775	NC	Ube2c
28	2	ENSMUSG00000027170	765.0	0.3825	NC	Eif3m
29	2	ENSMUSG00000003660	690.0	0.345	NC	Snrnp200
30	2	ENSMUSG00000059005	465.0	0.2325	NC	Hnrnpa3
31	2	ENSMUSG00000032966	495.0	0.2475	NC	Fkbp1a
32	2	ENSMUSG00000027447	545.0	0.2725	NC	Cst3
33	2	ENSMUSG00000015094	171.0	0.0855	NC	Npdc1
34	2	ENSMUSG00000005881	970.0	0.485	NC	Ergic3
35	2	ENSMUSG00000074656	1125.0	0.5625	NC	Eif2s2
36	2	ENSMUSG00000016252	675.0	0.3375	NC	Atp5e
37	2	ENSMUSG00000006800	678.0	0.339	NC	Sulf2
38	2	ENSMUSG00000068735	786.0	0.393	NC	Trp53i11
39	2	ENSMUSG00000039262	240.0	0.12	NC	Prrc2b
40	2	ENSMUSG00000076437	520.0	0.26	NC	Selenoh
41	2	ENSMUSG00000027248	280.0	0.14	NC	Pdia3
42	2	ENSMUSG00000040479	910.0	0.455	NC	Dgkz
43	2	ENSMUSG00000026790	225.0	0.1125	NC	Odf2
44	2	ENSMUSG00000027423	530.0	0.265	NC	Snx5
45	2	ENSMUSG00000027455	455.0	0.2275	NC	Nsfl1c
46	2	ENSMUSG00000017861	1175.0	0.5875	NC	Mybl2
47	2	ENSMUSG00000016933	665.0	0.3325	NC	Plcg1
48	2	ENSMUSG00000015092	120.0	0.06	NC	Edf1
49	2	ENSMUSG00000068882	215.0	0.1075	NC	Ssb
50	2	ENSMUSG00000027012	795.0	0.3975	NC	Dync1i2
51	2	ENSMUSG00000027201	360.0	0.18	NC	Myef2
52	2	ENSMUSG00000055612	925.0	0.4625	NC	Cdca7
53	2	ENSMUSG00000039108	585.0	0.2925	NC	Lsm14b
54	2	ENSMUSG00000009549	275.0	0.1375	NC	Srp14
55	2	ENSMUSG00000002718	563.0	0.2815	NC	Cse1l
56	2	ENSMUSG00000027018	440.0	0.22	NC	Hat1
57	2	ENSMUSG00000047459	1110.0	0.555	NC	Dynlrb1
58	2	ENSMUSG00000079277	550.0	0.275	NC	Hoxd3
59	2	ENSMUSG00000027406	460.0	0.23	NC	Idh3b
60	2	ENSMUSG00000027613	845.0	0.4225	NC	Eif6
61	2	ENSMUSG00000027581	550.0	0.275	NC	Stmn3
62	2	ENSMUSG00000038324	430.0	0.215	NC	Trpc4ap
63	2	ENSMUSG00000008200	685.0	0.3425	NC	Fnbp4
64	2	ENSMUSG00000018326	220.0	0.11	NC	Ywhab
65	2	ENSMUSG00000044349	535.0	0.2675	NC	Snhg11
66	2	ENSMUSG00000037197	220.0	0.11	NC	Rbm17
67	2	ENSMUSG00000027509	640.0	0.32	NC	Rae1
68	2	ENSMUSG00000026966	647.0	0.3235	NC	Ssna1
69	2	ENSMUSG00000005510	525.0	0.2625	NC	Ndufs3
70	2	ENSMUSG00000026927	705.0	0.3525	NC	Entr1
71	2	ENSMUSG00000039515	1383.0	0.6915	NC	Ptpa
72	2	ENSMUSG00000027210	398.0	0.199	NC	Meis2
73	2	ENSMUSG00000016253	670.0	0.335	NC	Nelfcd
74	2	ENSMUSG00000015087	230.0	0.115	NC	Rabl6
75	2	ENSMUSG00000026764	525.0	0.2625	NC	Kif5c
76	2	ENSMUSG00000074698	310.0	0.155	NC	Csnk2a1
77	2	ENSMUSG00000091337	170.0	0.085	NC	Eid1
78	2	ENSMUSG00000016344	1445.0	0.7225	NC	Ppdpf
79	2	ENSMUSG00000039128	590.0	0.295	NC	Cdc123
80	2	ENSMUSG00000027288	325.0	0.1625	NC	Zfp106
81	2	ENSMUSG00000038467	0.0	0.0	NC	Chmp4b
82	2	ENSMUSG00000027466	755.0	0.3775	NC	Rbck1
83	2	ENSMUSG00000038718	625.0	0.3125	NC	Pbx3
84	2	ENSMUSG00000051396	1035.0	0.5175	NC	Gm45902
85	2	ENSMUSG00000026914	702.0	0.351	NC	Psmd14
86	2	ENSMUSG00000078923	590.0	0.295	NC	Ube2v1
87	2	ENSMUSG00000026797	465.0	0.2325	NC	Stxbp1
88	2	ENSMUSG00000034101	236.0	0.118	NC	Ctnnd1
89	2	ENSMUSG00000040084	530.0	0.265	NC	Bub1b
90	2	ENSMUSG00000027597	610.0	0.305	NC	Ahcy
91	2	ENSMUSG00000017144	815.0	0.4075	NC	Rnd3
92	2	ENSMUSG00000026895	680.0	0.34	NC	Ndufa8
93	2	ENSMUSG00000052533	1205.0	0.6025	NC	Nup188
94	2	ENSMUSG00000027282	785.0	0.3925	NC	Mtch2
95	2	ENSMUSG00000027496	1020.0	0.51	NC	Aurka
96	2	ENSMUSG00000014959	545.0	0.2725	NC	Gorasp2
97	2	ENSMUSG00000027397	1012.0	0.506	NC	Slc20a1
98	2	ENSMUSG00000101174	550.0	0.275	NC	Hoxd4
99	2	ENSMUSG00000040549	505.0	0.2525	NC	Ckap5
100	2	ENSMUSG00000027469	460.0	0.23	NC	Tpx2
101	2	ENSMUSG00000027411	1045.0	0.5225	NC	Vps16
102	2	ENSMUSG00000014867	438.0	0.219	NC	Surf4
103	2	ENSMUSG00000070544	701.0	0.3505	NC	Top1
104	2	ENSMUSG00000027195	670.0	0.335	NC	Hsd17b12
105	2	ENSMUSG00000017760	861.0	0.4305	NC	Ctsa
106	2	ENSMUSG00000089917	0.0	0.0	NC	Uckl1
107	2	ENSMUSG00000002455	156.0	0.078	NC	Prpf6
108	2	ENSMUSG00000026918	80.0	0.04	NC	Brd3
109	2	ENSMUSG00000027002	445.0	0.2225	NC	Nckap1
110	2	ENSMUSG00000026860	635.0	0.3175	NC	Sh3glb2
111	2	ENSMUSG00000027193	265.0	0.1325	NC	Api5
112	2	ENSMUSG00000016256	495.0	0.2475	NC	Ctsz
113	2	ENSMUSG00000006418	1160.0	0.58	NC	Rnf114
114	2	ENSMUSG00000027223	85.0	0.0425	NC	Mapk8ip1
115	2	ENSMUSG00000039041	455.0	0.2275	NC	Adrm1
116	2	ENSMUSG00000027206	400.0	0.2	NC	Cops2
117	2	ENSMUSG00000039671	0.0	0.0	NC	Zmynd8
118	2	ENSMUSG00000027133	450.0	0.225	NC	Nop10
119	2	ENSMUSG00000014355	540.0	0.27	NC	Anapc1
120	2	ENSMUSG00000026926	705.0	0.3525	NC	Pmpca
121	2	ENSMUSG00000026796	1310.0	0.655	NC	Fam129b
122	2	ENSMUSG00000036893	650.0	0.325	NC	Ehmt1
123	2	ENSMUSG00000017721	790.0	0.395	NC	Pigt
124	2	ENSMUSG00000026857	815.0	0.4075	NC	Ntmt1
125	2	ENSMUSG00000005973	665.0	0.3325	NC	Rcn1
126	2	ENSMUSG00000027330	605.0	0.3025	NC	Cdc25b
127	2	ENSMUSG00000067847	1100.0	0.55	NC	Romo1
128	2	ENSMUSG00000027108	0.0	0.0	NC	Ola1
129	2	ENSMUSG00000026917	795.0	0.3975	NC	Wdr5
130	2	ENSMUSG00000039205	595.0	0.2975	NC	Ciz1
131	2	ENSMUSG00000043909	600.0	0.3	NC	Trp53bp1
132	2	ENSMUSG00000026930	705.0	0.3525	NC	Gpsm1
133	2	ENSMUSG00000017999	300.0	0.15	NC	Ddx27
134	2	ENSMUSG00000036504	1115.0	0.5575	NC	Phpt1
135	2	ENSMUSG00000027637	645.0	0.3225	NC	Rab5if
136	2	ENSMUSG00000027168	1015.0	0.5075	NC	Pax6
137	2	ENSMUSG00000026842	1080.0	0.54	NC	Abl1
138	2	ENSMUSG00000027573	1350.0	0.675	NC	Gid8
139	2	ENSMUSG00000050043	431.0	0.2155	NC	Tmx2
140	2	ENSMUSG00000027091	95.0	0.0475	NC	Zc3h15
141	2	ENSMUSG00000036646	915.0	0.4575	NC	Man1b1
142	2	ENSMUSG00000038848	507.0	0.2535	NC	Ythdf1
143	2	ENSMUSG00000049401	818.0	0.409	NC	Ogfr
144	2	ENSMUSG00000027131	665.0	0.3325	NC	Emc4
145	2	ENSMUSG00000074578	330.0	0.165	NC	Zfas1
146	2	ENSMUSG00000026843	865.0	0.4325	NC	Fubp3
147	2	ENSMUSG00000061689	630.0	0.315	NC	Dlgap4
148	2	ENSMUSG00000005506	550.0	0.275	NC	Celf1
149	2	ENSMUSG00000027547	598.0	0.299	NC	Sall4
150	2	ENSMUSG00000027327	915.0	0.4575	NC	1700037H04Rik
151	2	ENSMUSG00000027111	136.0	0.068	NC	Itga6
152	2	ENSMUSG00000050199	290.0	0.145	NC	Lgr4
153	2	ENSMUSG00000027433	920.0	0.46	NC	Xrn2
154	2	ENSMUSG00000013465	815.0	0.4075	NC	Nelfb
155	2	ENSMUSG00000034906	365.0	0.1825	NC	Ncaph
156	2	ENSMUSG00000036202	655.0	0.3275	NC	Rif1
157	2	ENSMUSG00000039844	453.0	0.2265	NC	Rapgef1
158	2	ENSMUSG00000027649	335.0	0.1675	NC	Ctnnbl1
159	2	ENSMUSG00000006494	830.0	0.415	NC	Pdk1
160	2	ENSMUSG00000026878	260.0	0.13	NC	Rab14
161	2	ENSMUSG00000038914	1350.0	0.675	NC	Dido1
162	2	ENSMUSG00000040383	0.0	0.0	NC	Aqr
163	2	ENSMUSG00000027245	0.0	0.0	NC	Hypk
164	2	ENSMUSG00000026750	530.0	0.265	NC	Psmb7
165	2	ENSMUSG00000025816	525.0	0.2625	NC	Sec61a2
166	2	ENSMUSG00000039678	565.0	0.2825	NC	Tbc1d13
167	2	ENSMUSG00000017670	1195.0	0.5975	NC	Elmo2
168	2	ENSMUSG00000036352	780.0	0.39	NC	Ubac1
169	2	ENSMUSG00000027422	268.0	0.134	NC	Rrbp1
170	2	ENSMUSG00000027162	465.0	0.2325	NC	Lin7c
171	2	ENSMUSG00000026766	340.0	0.17	NC	Mmadhc
172	2	ENSMUSG00000027198	255.0	0.1275	NC	Ext2
173	2	ENSMUSG00000027429	585.0	0.2925	NC	Sec23b
174	2	ENSMUSG00000074797	475.0	0.2375	NC	Itpa
175	2	ENSMUSG00000027602	430.0	0.215	NC	Map1lc3a
176	2	ENSMUSG00000027255	830.0	0.415	NC	Arfgap2
177	2	ENSMUSG00000026657	380.0	0.19	NC	Frmd4a
178	2	ENSMUSG00000026775	1020.0	0.51	NC	Yme1l1
179	2	ENSMUSG00000038685	505.0	0.2525	NC	Rtel1
180	2	ENSMUSG00000026977	360.0	0.18	NC	Marchf7
181	2	ENSMUSG00000051149	440.0	0.22	NC	Adnp
182	2	ENSMUSG00000039804	685.0	0.3425	NC	Ncoa5
183	2	ENSMUSG00000026923	230.0	0.115	NC	Notch1
184	2	ENSMUSG00000000826	685.0	0.3425	NC	Dnajc5
185	2	ENSMUSG00000026965	686.0	0.343	NC	Anapc2
186	2	ENSMUSG00000000823	213.0	0.1065	NC	Zfp512b
187	2	ENSMUSG00000027203	463.0	0.2315	NC	Dut
188	2	ENSMUSG00000036992	860.0	0.43	NC	Nxt1
189	2	ENSMUSG00000026821	255.0	0.1275	NC	Ralgds
190	2	ENSMUSG00000051154	465.0	0.2325	NC	Commd3
191	2	ENSMUSG00000036591	795.0	0.3975	NC	Arhgap21
192	2	ENSMUSG00000034032	395.0	0.1975	NC	Rpap1
193	2	ENSMUSG00000027575	835.0	0.4175	NC	Arfgap1
194	2	ENSMUSG00000039826	729.0	0.3645	NC	Trub2
195	2	ENSMUSG00000042745	806.0	0.403	NC	Id1
196	2	ENSMUSG00000009555	705.0	0.3525	NC	Cdk9
197	2	ENSMUSG00000027011	155.0	0.0775	NC	Ube2e3
198	2	ENSMUSG00000027006	585.0	0.2925	NC	Dnajc10
199	2	ENSMUSG00000002728	47.0	0.0235	NC	Naa20
200	2	ENSMUSG00000026669	540.0	0.27	NC	Mcm10
201	2	ENSMUSG00000067787	140.0	0.07	NC	Blcap
202	2	ENSMUSG00000027349	480.0	0.24	NC	Fam98b
203	2	ENSMUSG00000027646	520.0	0.26	NC	Src
204	2	ENSMUSG00000027472	535.0	0.2675	NC	Pdrg1
205	2	ENSMUSG00000074884	530.0	0.265	NC	Serf2
206	2	ENSMUSG00000026867	80.0	0.04	NC	Gapvd1
207	2	ENSMUSG00000027367	955.0	0.4775	NC	Stard7
208	2	ENSMUSG00000015095	445.0	0.2225	NC	Fbxw5
209	2	ENSMUSG00000058594	1211.0	0.6055	NC	Fbh1
210	2	ENSMUSG00000016257	745.0	0.3725	NC	Prelid3b
211	2	ENSMUSG00000007659	625.0	0.3125	NC	Bcl2l1
212	2	ENSMUSG00000027546	262.0	0.131	NC	Atp9a
213	2	ENSMUSG00000039536	807.0	0.4035	NC	Stau1
214	2	ENSMUSG00000000827	680.0	0.34	NC	Tpd52l2
215	2	ENSMUSG00000038375	430.0	0.215	NC	Trp53inp2
216	2	ENSMUSG00000026816	730.0	0.365	NC	Gtf3c5
217	2	ENSMUSG00000058793	366.0	0.183	NC	Cds2
218	2	ENSMUSG00000062175	235.0	0.1175	NC	Tgif2
219	2	ENSMUSG00000026833	580.0	0.29	NC	Olfm1
220	2	ENSMUSG00000027185	909.0	0.4545	NC	Nat10
221	2	ENSMUSG00000027502	960.0	0.48	NC	Rtf2
222	2	ENSMUSG00000005233	560.0	0.28	NC	Spc25
223	2	ENSMUSG00000026883	904.0	0.452	NC	Dab2ip
224	2	ENSMUSG00000027076	885.0	0.4425	NC	Timm10
225	2	ENSMUSG00000040591	350.0	0.175	NC	1110051M20Rik
226	2	ENSMUSG00000052406	610.0	0.305	NC	Rexo4
227	2	ENSMUSG00000027678	434.0	0.217	NC	Ncoa3
228	2	ENSMUSG00000008333	580.0	0.29	NC	Snrpb2
229	2	ENSMUSG00000027379	510.0	0.255	NC	Bub1
230	2	ENSMUSG00000044308	220.0	0.11	NC	Ubr3
231	2	ENSMUSG00000026933	964.0	0.482	NC	Camsap1
232	2	ENSMUSG00000027490	389.0	0.1945	NC	E2f1
233	2	ENSMUSG00000027303	606.0	0.303	NC	Ptpra
234	2	ENSMUSG00000027551	855.0	0.4275	NC	Zfp64
235	2	ENSMUSG00000058318	0.0	0.0	NC	Phf21a
236	2	ENSMUSG00000039356	505.0	0.2525	NC	Exosc2
237	2	ENSMUSG00000076441	920.0	0.46	NC	Ass1
238	2	ENSMUSG00000061136	1180.0	0.59	NC	Prpf40a
239	2	ENSMUSG00000027298	230.0	0.115	NC	Tyro3
240	2	ENSMUSG00000068267	465.0	0.2325	NC	Cenpb
241	2	ENSMUSG00000068040	595.0	0.2975	NC	Tm9sf4
242	2	ENSMUSG00000047909	1504.0	0.752	NC	Ankrd16
243	2	ENSMUSG00000038116	320.0	0.16	NC	Phf20
244	2	ENSMUSG00000033943	756.0	0.378	NC	Mga
245	2	ENSMUSG00000060257	1005.0	0.5025	NC	Scrt2
246	2	ENSMUSG00000006476	580.0	0.29	NC	Nsmf
247	2	ENSMUSG00000010505	210.0	0.105	NC	Myt1
248	2	ENSMUSG00000039849	590.0	0.295	NC	Pcif1
249	2	ENSMUSG00000035513	1166.0	0.583	NC	Ntng2
250	2	ENSMUSG00000026924	1125.0	0.5625	NC	Sec16a
251	2	ENSMUSG00000041997	0.0	0.0	NC	Tlk1
252	2	ENSMUSG00000027479	405.0	0.2025	NC	Mapre1
253	2	ENSMUSG00000015488	620.0	0.31	NC	Cacfd1
254	2	ENSMUSG00000027187	755.0	0.3775	NC	Cat
255	2	ENSMUSG00000033955	525.0	0.2625	NC	Tnks1bp1
256	2	ENSMUSG00000068290	665.0	0.3325	NC	Ddrgk1
257	2	ENSMUSG00000027510	545.0	0.2725	NC	Rbm38
258	2	ENSMUSG00000036281	595.0	0.2975	NC	Snapc4
259	2	ENSMUSG00000043535	560.0	0.28	NC	Setx
260	2	ENSMUSG00000035949	370.0	0.185	NC	Fbxw2
261	2	ENSMUSG00000035772	670.0	0.335	NC	Mrps2
262	2	ENSMUSG00000026987	360.0	0.18	NC	Baz2b
263	2	ENSMUSG00000026991	210.0	0.105	NC	Pkp4
264	2	ENSMUSG00000025817	590.0	0.295	NC	Nudt5
265	2	ENSMUSG00000017754	940.0	0.47	NC	Pltp
266	2	ENSMUSG00000040506	620.0	0.31	NC	Ambra1
267	2	ENSMUSG00000017707	775.0	0.3875	NC	Serinc3
268	2	ENSMUSG00000027247	825.0	0.4125	NC	Arhgap1
269	2	ENSMUSG00000038740	550.0	0.275	NC	Mvb12b
270	2	ENSMUSG00000039660	740.0	0.37	NC	Spout1
271	2	ENSMUSG00000027270	345.0	0.1725	NC	Lamp5
272	2	ENSMUSG00000060802	695.0	0.3475	NC	B2m
273	2	ENSMUSG00000042548	665.0	0.3325	NC	Asxl1
274	2	ENSMUSG00000068079	475.0	0.2375	NC	Tcf15
