	TT_S0	starting_nt	Chromosome	Start	End	genes	transcripts	exons	CDSs	labels
46615	4.0	7661416	18	7661416	7661516	0	0	0	0	37
46616	8.0	7661516	18	7661516	7661616	0	0	0	0	36
46617	21.0	7661616	18	7661616	7661716	0	0	0	0	31
46618	0.0	7661716	18	7661716	7661816	0	0	0	0	35
46619	1.0	7661816	18	7661816	7661916	0	0	0	0	19
46620	0.0	7661916	18	7661916	7662016	0	0	0	0	35
46621	3.0	7662016	18	7662016	7662116	0	0	0	0	38
46622	0.0	7662116	18	7662116	7662216	0	0	0	0	35
46623	2.0	7662216	18	7662216	7662316	0	0	0	0	39
46624	0.0	7662316	18	7662316	7662416	0	0	0	0	35
46625	4.0	7662416	18	7662416	7662516	0	0	0	0	37
46626	1.0	7662516	18	7662516	7662616	0	0	0	0	19
46627	4.0	7662616	18	7662616	7662716	0	0	0	0	37
46628	0.0	7662716	18	7662716	7662816	0	0	0	0	35
46629	0.0	7662816	18	7662816	7662916	0	0	0	0	35
46630	2.0	7662916	18	7662916	7663016	0	0	0	0	39
46631	11.0	7663016	18	7663016	7663116	0	0	0	0	41
46632	3.0	7663116	18	7663116	7663216	0	0	0	0	38
46633	9.0	7663216	18	7663216	7663316	0	0	0	0	10
46634	5.0	7663316	18	7663316	7663416	0	0	0	0	42
46635	0.0	7663416	18	7663416	7663516	0	0	0	0	35
46636	11.0	7663516	18	7663516	7663616	0	0	0	0	41
46637	2.0	7663616	18	7663616	7663716	0	0	0	0	39
46638	6.0	7663716	18	7663716	7663816	0	0	0	0	33
46639	0.0	7663816	18	7663816	7663916	0	0	0	0	35
46640	1.0	7663916	18	7663916	7664016	0	0	0	0	19
46641	4.0	7664016	18	7664016	7664116	0	0	0	0	37
46642	2.0	7664116	18	7664116	7664216	0	0	0	0	39
46643	12.0	7664216	18	7664216	7664316	0	0	0	0	4
46644	0.0	7664316	18	7664316	7664416	0	0	0	0	35
46645	1.0	7664416	18	7664416	7664516	0	0	0	0	19
46646	8.0	7664516	18	7664516	7664616	0	0	0	0	36
46647	7.0	7664616	18	7664616	7664716	0	0	0	0	5
46648	1.0	7664716	18	7664716	7664816	0	0	0	0	19
46649	13.0	7664816	18	7664816	7664916	0	0	0	0	25
46650	9.0	7664916	18	7664916	7665016	0	0	0	0	10
46651	0.0	7665016	18	7665016	7665116	0	0	0	0	35
46652	6.0	7665116	18	7665116	7665216	0	0	0	0	33
46653	12.0	7665216	18	7665216	7665316	0	0	0	0	4
46654	3.0	7665316	18	7665316	7665416	0	0	0	0	38
46655	0.0	7665416	18	7665416	7665516	0	0	0	0	35
46656	1.0	7665516	18	7665516	7665616	0	0	0	0	19
46657	0.0	7665616	18	7665616	7665716	0	0	0	0	35
46658	5.0	7665716	18	7665716	7665816	0	0	0	0	42
46659	7.0	7665816	18	7665816	7665916	0	0	0	0	5
46660	2.0	7665916	18	7665916	7666016	0	0	0	0	39
46661	0.0	7666016	18	7666016	7666116	0	0	0	0	35
46662	20.0	7666116	18	7666116	7666216	0	0	0	0	12
46663	11.0	7666216	18	7666216	7666316	0	0	0	0	41
46664	7.0	7666316	18	7666316	7666416	0	0	0	0	5
46665	0.0	7666416	18	7666416	7666516	0	0	0	0	35
46666	1.0	7666516	18	7666516	7666616	0	0	0	0	19
46667	1.0	7666616	18	7666616	7666716	0	0	0	0	19
46668	13.0	7666716	18	7666716	7666816	0	0	0	0	25
46669	7.0	7666816	18	7666816	7666916	0	0	0	0	5
46670	23.0	7666916	18	7666916	7667016	0	0	0	0	13
46671	8.0	7667016	18	7667016	7667116	0	0	0	0	36
46672	8.0	7667116	18	7667116	7667216	0	0	0	0	36
46673	1.0	7667216	18	7667216	7667316	0	0	0	0	19
46674	0.0	7667316	18	7667316	7667416	0	0	0	0	35
46675	5.0	7667416	18	7667416	7667516	0	0	0	0	42
46676	7.0	7667516	18	7667516	7667616	0	0	0	0	5
46677	2.0	7667616	18	7667616	7667716	0	0	0	0	39
46678	0.0	7667716	18	7667716	7667816	0	0	0	0	35
46679	0.0	7667816	18	7667816	7667916	0	0	0	0	35
46680	0.0	7667916	18	7667916	7668016	0	0	0	0	35
46681	1.0	7668016	18	7668016	7668116	0	0	0	0	19
46682	0.0	7668116	18	7668116	7668216	0	0	0	0	35
46683	7.0	7668216	18	7668216	7668316	0	0	0	0	5
46684	23.0	7668316	18	7668316	7668416	0	0	0	0	13
46685	8.0	7668416	18	7668416	7668516	0	0	0	0	36
46686	21.0	7668516	18	7668516	7668616	0	0	0	0	31
46687	20.0	7668616	18	7668616	7668716	0	0	0	0	12
46688	30.0	7668716	18	7668716	7668816	0	0	0	0	7
46689	19.0	7668816	18	7668816	7668916	0	0	0	0	44
46690	4.0	7668916	18	7668916	7669016	0	0	0	0	37
46691	0.0	7669016	18	7669016	7669116	0	0	0	0	35
46692	0.0	7669116	18	7669116	7669216	0	0	0	0	35
46693	2.0	7669216	18	7669216	7669316	0	0	0	0	39
46694	1.0	7669316	18	7669316	7669416	0	0	0	0	19
46695	7.0	7669416	18	7669416	7669516	0	0	0	0	5
46696	0.0	7669516	18	7669516	7669616	0	0	0	0	35
46697	0.0	7669616	18	7669616	7669716	0	0	0	0	35
46698	1.0	7669716	18	7669716	7669816	0	0	0	0	19
46699	0.0	7669816	18	7669816	7669916	0	0	0	0	35
46700	0.0	7669916	18	7669916	7670016	0	0	0	0	35
46701	0.0	7670016	18	7670016	7670116	0	0	0	0	35
46702	2.0	7670116	18	7670116	7670216	0	0	0	0	39
46703	0.0	7670216	18	7670216	7670316	0	0	0	0	35
46704	10.0	7670316	18	7670316	7670416	0	0	0	0	3
46705	0.0	7670416	18	7670416	7670516	0	0	0	0	35
46706	2.0	7670516	18	7670516	7670616	0	0	0	0	39
46707	7.0	7670616	18	7670616	7670716	0	0	0	0	5
46708	0.0	7670716	18	7670716	7670816	0	0	0	0	35
46709	11.0	7670816	18	7670816	7670916	0	0	0	0	41
46710	1.0	7670916	18	7670916	7671016	0	0	0	0	19
46711	2.0	7671016	18	7671016	7671116	0	0	0	0	39
46712	9.0	7671116	18	7671116	7671216	0	0	0	0	10
46713	16.0	7671216	18	7671216	7671316	0	0	0	0	32
46714	9.0	7671316	18	7671316	7671416	0	0	0	0	10
46715	23.0	7671416	18	7671416	7671516	0	0	0	0	13
46716	32.0	7671516	18	7671516	7671616	0	0	0	0	0
46717	32.0	7671616	18	7671616	7671716	0	0	0	0	0
46718	12.0	7671716	18	7671716	7671816	0	0	0	0	4
46719	1.0	7671816	18	7671816	7671916	0	0	0	0	19
46720	0.0	7671916	18	7671916	7672016	0	0	0	0	35
46721	8.0	7672016	18	7672016	7672116	0	0	0	0	36
46722	11.0	7672116	18	7672116	7672216	0	0	0	0	41
46723	17.0	7672216	18	7672216	7672316	0	0	0	0	11
46724	4.0	7672316	18	7672316	7672416	0	0	0	0	37
46725	7.0	7672416	18	7672416	7672516	0	0	0	0	5
46726	26.0	7672516	18	7672516	7672616	0	0	0	0	18
46727	0.0	7672616	18	7672616	7672716	0	0	0	0	35
46728	7.0	7672716	18	7672716	7672816	0	0	0	0	5
46729	10.0	7672816	18	7672816	7672916	0	0	0	0	3
46730	10.0	7672916	18	7672916	7673016	0	0	0	0	3
46731	3.0	7673016	18	7673016	7673116	0	0	0	0	38
46732	0.0	7673116	18	7673116	7673216	0	0	0	0	35
46733	4.0	7673216	18	7673216	7673316	0	0	0	0	37
46734	9.0	7673316	18	7673316	7673416	0	0	0	0	10
46735	4.0	7673416	18	7673416	7673516	0	0	0	0	37
46736	0.0	7673516	18	7673516	7673616	0	0	0	0	35
46737	1.0	7673616	18	7673616	7673716	0	0	0	0	19
46738	6.0	7673716	18	7673716	7673816	0	0	0	0	33
46739	4.0	7673816	18	7673816	7673916	0	0	0	0	37
46740	5.0	7673916	18	7673916	7674016	0	0	0	0	42
46741	9.0	7674016	18	7674016	7674116	0	0	0	0	10
46742	10.0	7674116	18	7674116	7674216	0	0	0	0	3
46743	4.0	7674216	18	7674216	7674316	0	0	0	0	37
46744	7.0	7674316	18	7674316	7674416	0	0	0	0	5
46745	9.0	7674416	18	7674416	7674516	0	0	0	0	10
46746	0.0	7674516	18	7674516	7674616	0	0	0	0	35
46747	8.0	7674616	18	7674616	7674716	0	0	0	0	36
46748	0.0	7674716	18	7674716	7674816	0	0	0	0	35
46749	0.0	7674816	18	7674816	7674916	0	0	0	0	35
46750	0.0	7674916	18	7674916	7675016	0	0	0	0	35
46751	3.0	7675016	18	7675016	7675116	0	0	0	0	38
46752	2.0	7675116	18	7675116	7675216	0	0	0	0	39
46753	0.0	7675216	18	7675216	7675316	0	0	0	0	35
46754	0.0	7675316	18	7675316	7675416	0	0	0	0	35
46755	0.0	7675416	18	7675416	7675516	0	0	0	0	35
46756	0.0	7675516	18	7675516	7675616	0	0	0	0	35
46757	0.0	7675616	18	7675616	7675716	0	0	0	0	35
46758	0.0	7675716	18	7675716	7675816	0	0	0	0	35
46759	0.0	7675816	18	7675816	7675916	0	0	0	0	35
46760	5.0	7675916	18	7675916	7676016	0	0	0	0	42
46761	0.0	7676016	18	7676016	7676116	0	0	0	0	35
46762	3.0	7676116	18	7676116	7676216	0	0	0	0	38
46763	0.0	7676216	18	7676216	7676316	0	0	0	0	35
46764	0.0	7676316	18	7676316	7676416	0	0	0	0	35
46765	0.0	7676416	18	7676416	7676516	0	0	0	0	35
46766	0.0	7676516	18	7676516	7676616	0	0	0	0	35
46767	3.0	7676616	18	7676616	7676716	0	0	0	0	38
46768	0.0	7676716	18	7676716	7676816	0	0	0	0	35
46769	0.0	7676816	18	7676816	7676916	0	0	0	0	35
46770	0.0	7676916	18	7676916	7677016	0	0	0	0	35
46771	1.0	7677016	18	7677016	7677116	0	0	0	0	19
46772	0.0	7677116	18	7677116	7677216	0	0	0	0	35
46773	2.0	7677216	18	7677216	7677316	0	0	0	0	39
46774	0.0	7677316	18	7677316	7677416	0	0	0	0	35
46775	0.0	7677416	18	7677416	7677516	0	0	0	0	35
46776	0.0	7677516	18	7677516	7677616	0	0	0	0	35
46777	0.0	7677616	18	7677616	7677716	0	0	0	0	35
46778	1.0	7677716	18	7677716	7677816	0	0	0	0	19
46779	1.0	7677816	18	7677816	7677916	0	0	0	0	19
46780	0.0	7677916	18	7677916	7678016	0	0	0	0	35
46781	0.0	7678016	18	7678016	7678116	0	0	0	0	35
46782	0.0	7678116	18	7678116	7678216	0	0	0	0	35
46783	0.0	7678216	18	7678216	7678316	0	0	0	0	35
46784	0.0	7678316	18	7678316	7678416	0	0	0	0	35
46785	7.0	7678416	18	7678416	7678516	0	0	0	0	5
46786	4.0	7678516	18	7678516	7678616	0	0	0	0	37
46787	14.0	7678616	18	7678616	7678716	0	0	0	0	1
46788	7.0	7678716	18	7678716	7678816	0	0	0	0	5
46789	0.0	7678816	18	7678816	7678916	0	0	0	0	35
46790	0.0	7678916	18	7678916	7679016	0	0	0	0	35
46791	0.0	7679016	18	7679016	7679116	0	0	0	0	35
46792	4.0	7679116	18	7679116	7679216	0	0	0	0	37
46793	3.0	7679216	18	7679216	7679316	0	0	0	0	38
46794	0.0	7679316	18	7679316	7679416	0	0	0	0	35
46795	0.0	7679416	18	7679416	7679516	0	0	0	0	35
46796	0.0	7679516	18	7679516	7679616	0	0	0	0	35
46797	0.0	7679616	18	7679616	7679716	0	0	0	0	35
46798	0.0	7679716	18	7679716	7679816	0	0	0	0	35
46799	7.0	7679816	18	7679816	7679916	0	0	0	0	5
46800	0.0	7679916	18	7679916	7680016	0	0	0	0	35
46801	4.0	7680016	18	7680016	7680116	0	0	0	0	37
46802	0.0	7680116	18	7680116	7680216	0	0	0	0	35
46803	0.0	7680216	18	7680216	7680316	0	0	0	0	35
46804	0.0	7680316	18	7680316	7680416	0	0	0	0	35
46805	0.0	7680416	18	7680416	7680516	0	0	0	0	35
46806	0.0	7680516	18	7680516	7680616	0	0	0	0	35
46807	0.0	7680616	18	7680616	7680716	0	0	0	0	35
46808	2.0	7680716	18	7680716	7680816	0	0	0	0	39
46809	0.0	7680816	18	7680816	7680916	0	0	0	0	35
46810	7.0	7680916	18	7680916	7681016	0	0	0	0	5
46811	0.0	7681016	18	7681016	7681116	0	0	0	0	35
46812	1.0	7681116	18	7681116	7681216	0	0	0	0	19
46813	0.0	7681216	18	7681216	7681316	0	0	0	0	35
46814	0.0	7681316	18	7681316	7681416	0	0	0	0	35
46815	1.0	7681416	18	7681416	7681516	0	0	0	0	19
46816	1.0	7681516	18	7681516	7681616	0	0	0	0	19
46817	0.0	7681616	18	7681616	7681716	0	0	0	0	35
46818	6.0	7681716	18	7681716	7681816	0	0	0	0	33
46819	1.0	7681816	18	7681816	7681916	0	0	0	0	19
46820	1.0	7681916	18	7681916	7682016	0	0	0	0	19
46821	0.0	7682016	18	7682016	7682116	0	0	0	0	35
46822	8.0	7682116	18	7682116	7682216	0	0	0	0	36
46823	8.0	7682216	18	7682216	7682316	0	0	0	0	36
46824	11.0	7682316	18	7682316	7682416	0	0	0	0	41
46825	7.0	7682416	18	7682416	7682516	0	0	0	0	5
46826	7.0	7682516	18	7682516	7682616	0	0	0	0	5
46827	17.0	7682616	18	7682616	7682716	0	0	0	0	11
46828	1.0	7682716	18	7682716	7682816	0	0	0	0	19
46829	7.0	7682816	18	7682816	7682916	0	0	0	0	5
46830	0.0	7682916	18	7682916	7683016	0	0	0	0	35
46831	1.0	7683016	18	7683016	7683116	0	0	0	0	19
46832	0.0	7683116	18	7683116	7683216	0	0	0	0	35
46833	2.0	7683216	18	7683216	7683316	0	0	0	0	39
46834	1.0	7683316	18	7683316	7683416	0	0	0	0	19
46835	1.0	7683416	18	7683416	7683516	0	0	0	0	19
46836	2.0	7683516	18	7683516	7683616	0	0	0	0	39
46837	2.0	7683616	18	7683616	7683716	0	0	0	0	39
46838	4.0	7683716	18	7683716	7683816	0	0	0	0	37
46839	2.0	7683816	18	7683816	7683916	0	0	0	0	39
46840	0.0	7683916	18	7683916	7684016	0	0	0	0	35
46841	2.0	7684016	18	7684016	7684116	0	0	0	0	39
46842	11.0	7684116	18	7684116	7684216	0	0	0	0	41
46843	0.0	7684216	18	7684216	7684316	0	0	0	0	35
46844	15.0	7684316	18	7684316	7684416	0	0	0	0	2
46845	8.0	7684416	18	7684416	7684516	0	0	0	0	36
46846	7.0	7684516	18	7684516	7684616	0	0	0	0	5
46847	2.0	7684616	18	7684616	7684716	0	0	0	0	39
46848	0.0	7684716	18	7684716	7684816	0	0	0	0	35
46849	2.0	7684816	18	7684816	7684916	0	0	0	0	39
46850	4.0	7684916	18	7684916	7685016	0	0	0	0	37
46851	0.0	7685016	18	7685016	7685116	0	0	0	0	35
46852	5.0	7685116	18	7685116	7685216	0	0	0	0	42
46853	0.0	7685216	18	7685216	7685316	0	0	0	0	35
46854	1.0	7685316	18	7685316	7685416	0	0	0	0	19
46855	1.0	7685416	18	7685416	7685516	0	0	0	0	19
46856	0.0	7685516	18	7685516	7685616	0	0	0	0	35
46857	7.0	7685616	18	7685616	7685716	0	0	0	0	5
46858	0.0	7685716	18	7685716	7685816	0	0	0	0	35
46859	0.0	7685816	18	7685816	7685916	0	0	0	0	35
46860	0.0	7685916	18	7685916	7686016	0	0	0	0	35
46861	12.0	7686016	18	7686016	7686116	0	0	0	0	4
46862	3.0	7686116	18	7686116	7686216	0	0	0	0	38
46863	2.0	7686216	18	7686216	7686316	0	0	0	0	39
46864	4.0	7686316	18	7686316	7686416	0	0	0	0	37
46865	11.0	7686416	18	7686416	7686516	0	0	0	0	41
46866	4.0	7686516	18	7686516	7686616	0	0	0	0	37
46867	1.0	7686616	18	7686616	7686716	0	0	0	0	19
46868	3.0	7686716	18	7686716	7686816	0	0	0	0	38
46869	15.0	7686816	18	7686816	7686916	0	0	0	0	2
46870	1.0	7686916	18	7686916	7687016	0	0	0	0	19
46871	1.0	7687016	18	7687016	7687116	0	0	0	0	19
46872	2.0	7687116	18	7687116	7687216	0	0	0	0	39
46873	5.0	7687216	18	7687216	7687316	0	0	0	0	42
46874	3.0	7687316	18	7687316	7687416	0	0	0	0	38
46875	3.0	7687416	18	7687416	7687516	0	0	0	0	38
46876	6.0	7687516	18	7687516	7687616	0	0	0	0	33
46877	0.0	7687616	18	7687616	7687716	0	0	0	0	35
46878	17.0	7687716	18	7687716	7687816	0	0	0	0	11
46879	4.0	7687816	18	7687816	7687916	0	0	0	0	37
46880	0.0	7687916	18	7687916	7688016	0	0	0	0	35
46881	0.0	7688016	18	7688016	7688116	0	0	0	0	35
46882	9.0	7688116	18	7688116	7688216	0	0	0	0	10
46883	1.0	7688216	18	7688216	7688316	0	0	0	0	19
46884	7.0	7688316	18	7688316	7688416	0	0	0	0	5
46885	0.0	7688416	18	7688416	7688516	0	0	0	0	35
46886	9.0	7688516	18	7688516	7688616	0	0	0	0	10
46887	1.0	7688616	18	7688616	7688716	0	0	0	0	19
46888	0.0	7688716	18	7688716	7688816	0	0	0	0	35
46889	3.0	7688816	18	7688816	7688916	0	0	0	0	38
46890	2.0	7688916	18	7688916	7689016	0	0	0	0	39
46891	3.0	7689016	18	7689016	7689116	0	0	0	0	38
46892	7.0	7689116	18	7689116	7689216	0	0	0	0	5
46893	0.0	7689216	18	7689216	7689316	0	0	0	0	35
46894	0.0	7689316	18	7689316	7689416	0	0	0	0	35
46895	8.0	7689416	18	7689416	7689516	0	0	0	0	36
46896	6.0	7689516	18	7689516	7689616	0	0	0	0	33
46897	6.0	7689616	18	7689616	7689716	0	0	0	0	33
46898	0.0	7689716	18	7689716	7689816	0	0	0	0	35
46899	19.0	7689816	18	7689816	7689916	0	0	0	0	44
46900	0.0	7689916	18	7689916	7690016	0	0	0	0	35
46901	8.0	7690016	18	7690016	7690116	0	0	0	0	36
46902	2.0	7690116	18	7690116	7690216	0	0	0	0	39
46903	1.0	7690216	18	7690216	7690316	0	0	0	0	19
46904	19.0	7690316	18	7690316	7690416	0	0	0	0	44
46905	1.0	7690416	18	7690416	7690516	0	0	0	0	19
46906	8.0	7690516	18	7690516	7690616	0	0	0	0	36
46907	1.0	7690616	18	7690616	7690716	0	0	0	0	19
46908	15.0	7690716	18	7690716	7690816	0	0	0	0	2
46909	11.0	7690816	18	7690816	7690916	0	0	0	0	41
46910	10.0	7690916	18	7690916	7691016	0	0	0	0	3
46911	7.0	7691016	18	7691016	7691116	0	0	0	0	5
46912	11.0	7691116	18	7691116	7691216	0	0	0	0	41
46913	3.0	7691216	18	7691216	7691316	0	0	0	0	38
46914	16.0	7691316	18	7691316	7691416	0	0	0	0	32
46915	4.0	7691416	18	7691416	7691516	0	0	0	0	37
46916	3.0	7691516	18	7691516	7691616	0	0	0	0	38
46917	0.0	7691616	18	7691616	7691716	0	0	0	0	35
46918	7.0	7691716	18	7691716	7691816	0	0	0	0	5
46919	6.0	7691816	18	7691816	7691916	0	0	0	0	33
46920	5.0	7691916	18	7691916	7692016	0	0	0	0	42
46921	1.0	7692016	18	7692016	7692116	0	0	0	0	19
46922	0.0	7692116	18	7692116	7692216	0	0	0	0	35
46923	0.0	7692216	18	7692216	7692316	0	0	0	0	35
46924	9.0	7692316	18	7692316	7692416	0	0	0	0	10
46925	14.0	7692416	18	7692416	7692516	0	0	0	0	1
46926	2.0	7692516	18	7692516	7692616	0	0	0	0	39
46927	9.0	7692616	18	7692616	7692716	0	0	0	0	10
46928	9.0	7692716	18	7692716	7692816	0	0	0	0	10
46929	1.0	7692816	18	7692816	7692916	0	0	0	0	19
46930	24.0	7692916	18	7692916	7693016	0	0	0	0	40
46931	12.0	7693016	18	7693016	7693116	0	0	0	0	4
46932	1.0	7693116	18	7693116	7693216	0	0	0	0	19
46933	21.0	7693216	18	7693216	7693316	0	0	0	0	31
46934	60.0	7693316	18	7693316	7693416	0	0	0	0	-1
46935	13.0	7693416	18	7693416	7693516	0	0	0	0	25
46936	6.0	7693516	18	7693516	7693616	0	0	0	0	33
46937	8.0	7693616	18	7693616	7693716	0	0	0	0	36
46938	7.0	7693716	18	7693716	7693816	0	0	0	0	5
46939	14.0	7693816	18	7693816	7693916	0	0	0	0	1
46940	11.0	7693916	18	7693916	7694016	0	0	0	0	41
46941	9.0	7694016	18	7694016	7694116	0	0	0	0	10
46942	11.0	7694116	18	7694116	7694216	0	0	0	0	41
46943	1.0	7694216	18	7694216	7694316	0	0	0	0	19
46944	14.0	7694316	18	7694316	7694416	0	0	0	0	1
46945	3.0	7694416	18	7694416	7694516	0	0	0	0	38
46946	3.0	7694516	18	7694516	7694616	0	0	0	0	38
46947	3.0	7694616	18	7694616	7694716	0	0	0	0	38
46948	2.0	7694716	18	7694716	7694816	0	0	0	0	39
46949	12.0	7694816	18	7694816	7694916	0	0	0	0	4
46950	7.0	7694916	18	7694916	7695016	0	0	0	0	5
46951	2.0	7695016	18	7695016	7695116	0	0	0	0	39
46952	0.0	7695116	18	7695116	7695216	0	0	0	0	35
46953	5.0	7695216	18	7695216	7695316	0	0	0	0	42
46954	2.0	7695316	18	7695316	7695416	0	0	0	0	39
46955	0.0	7695416	18	7695416	7695516	0	0	0	0	35
46956	9.0	7695516	18	7695516	7695616	0	0	0	0	10
46957	5.0	7695616	18	7695616	7695716	0	0	0	0	42
46958	6.0	7695716	18	7695716	7695816	0	0	0	0	33
46959	2.0	7695816	18	7695816	7695916	0	0	0	0	39
46960	15.0	7695916	18	7695916	7696016	0	0	0	0	2
46961	10.0	7696016	18	7696016	7696116	0	0	0	0	3
46962	6.0	7696116	18	7696116	7696216	0	0	0	0	33
46963	1.0	7696216	18	7696216	7696316	0	0	0	0	19
46964	3.0	7696316	18	7696316	7696416	0	0	0	0	38
46965	4.0	7696416	18	7696416	7696516	0	0	0	0	37
46966	6.0	7696516	18	7696516	7696616	0	0	0	0	33
46967	19.0	7696616	18	7696616	7696716	0	0	0	0	44
46968	2.0	7696716	18	7696716	7696816	0	0	0	0	39
46969	11.0	7696816	18	7696816	7696916	0	0	0	0	41
46970	8.0	7696916	18	7696916	7697016	0	0	0	0	36
46971	0.0	7697016	18	7697016	7697116	0	0	0	0	35
46972	2.0	7697116	18	7697116	7697216	0	0	0	0	39
46973	11.0	7697216	18	7697216	7697316	0	0	0	0	41
46974	1.0	7697316	18	7697316	7697416	0	0	0	0	19
46975	0.0	7697416	18	7697416	7697516	0	0	0	0	35
46976	0.0	7697516	18	7697516	7697616	0	0	0	0	35
46977	3.0	7697616	18	7697616	7697716	0	0	0	0	38
46978	6.0	7697716	18	7697716	7697816	0	0	0	0	33
46979	1.0	7697816	18	7697816	7697916	0	0	0	0	19
46980	3.0	7697916	18	7697916	7698016	0	0	0	0	38
46981	4.0	7698016	18	7698016	7698116	0	0	0	0	37
46982	3.0	7698116	18	7698116	7698216	0	0	0	0	38
46983	3.0	7698216	18	7698216	7698316	0	0	0	0	38
46984	3.0	7698316	18	7698316	7698416	0	0	0	0	38
46985	2.0	7698416	18	7698416	7698516	0	0	0	0	39
46986	1.0	7698516	18	7698516	7698616	0	0	0	0	19
46987	11.0	7698616	18	7698616	7698716	0	0	0	0	41
46988	0.0	7698716	18	7698716	7698816	0	0	0	0	35
46989	3.0	7698816	18	7698816	7698916	0	0	0	0	38
46990	16.0	7698916	18	7698916	7699016	0	0	0	0	32
46991	14.0	7699016	18	7699016	7699116	0	0	0	0	1
46992	1.0	7699116	18	7699116	7699216	0	0	0	0	19
46993	21.0	7699216	18	7699216	7699316	0	0	0	0	31
46994	7.0	7699316	18	7699316	7699416	0	0	0	0	5
46995	26.0	7699416	18	7699416	7699516	0	0	0	0	18
46996	3.0	7699516	18	7699516	7699616	0	0	0	0	38
46997	0.0	7699616	18	7699616	7699716	0	0	0	0	35
46998	5.0	7699716	18	7699716	7699816	0	0	0	0	42
46999	3.0	7699816	18	7699816	7699916	0	0	0	0	38
47000	1.0	7699916	18	7699916	7700016	0	0	0	0	19
47001	0.0	7700016	18	7700016	7700116	0	0	0	0	35
47002	1.0	7700116	18	7700116	7700216	0	0	0	0	19
47003	0.0	7700216	18	7700216	7700316	0	0	0	0	35
47004	0.0	7700316	18	7700316	7700416	0	0	0	0	35
47005	0.0	7700416	18	7700416	7700516	0	0	0	0	35
47006	1.0	7700516	18	7700516	7700616	0	0	0	0	19
47007	1.0	7700616	18	7700616	7700716	0	0	0	0	19
47008	4.0	7700716	18	7700716	7700816	0	0	0	0	37
47009	3.0	7700816	18	7700816	7700916	0	0	0	0	38
47010	4.0	7700916	18	7700916	7701016	0	0	0	0	37
47011	4.0	7701016	18	7701016	7701116	0	0	0	0	37
47012	15.0	7701116	18	7701116	7701216	0	0	0	0	2
47013	3.0	7701216	18	7701216	7701316	0	0	0	0	38
47014	6.0	7701316	18	7701316	7701416	0	0	0	0	33
47015	2.0	7701416	18	7701416	7701516	0	0	0	0	39
47016	0.0	7701516	18	7701516	7701616	0	0	0	0	35
47017	0.0	7701616	18	7701616	7701716	0	0	0	0	35
47018	3.0	7701716	18	7701716	7701816	0	0	0	0	38
47019	7.0	7701816	18	7701816	7701916	0	0	0	0	5
47020	6.0	7701916	18	7701916	7702016	0	0	0	0	33
47021	15.0	7702016	18	7702016	7702116	0	0	0	0	2
47022	6.0	7702116	18	7702116	7702216	0	0	0	0	33
47023	52.0	7702216	18	7702216	7702316	0	0	0	0	22
47024	0.0	7702316	18	7702316	7702416	0	0	0	0	35
47025	7.0	7702416	18	7702416	7702516	0	0	0	0	5
47026	35.0	7702516	18	7702516	7702616	0	0	0	0	46
47027	47.0	7702616	18	7702616	7702716	0	0	0	0	26
47028	34.0	7702716	18	7702716	7702816	0	0	0	0	15
47029	0.0	7702816	18	7702816	7702916	0	0	0	0	35
47030	9.0	7702916	18	7702916	7703016	0	0	0	0	10
47031	1.0	7703016	18	7703016	7703116	0	0	0	0	19
47032	4.0	7703116	18	7703116	7703216	0	0	0	0	37
47033	11.0	7703216	18	7703216	7703316	0	0	0	0	41
47034	6.0	7703316	18	7703316	7703416	0	0	0	0	33
47035	22.0	7703416	18	7703416	7703516	0	0	0	0	9
47036	13.0	7703516	18	7703516	7703616	0	0	0	0	25
47037	10.0	7703616	18	7703616	7703716	0	0	0	0	3
47038	16.0	7703716	18	7703716	7703816	0	0	0	0	32
47039	13.0	7703816	18	7703816	7703916	0	0	0	0	25
47040	9.0	7703916	18	7703916	7704016	0	0	0	0	10
47041	45.0	7704016	18	7704016	7704116	0	0	0	0	45
47042	13.0	7704116	18	7704116	7704216	0	0	0	0	25
47043	4.0	7704216	18	7704216	7704316	0	0	0	0	37
47044	8.0	7704316	18	7704316	7704416	0	0	0	0	36
47045	11.0	7704416	18	7704416	7704516	0	0	0	0	41
47046	4.0	7704516	18	7704516	7704616	0	0	0	0	37
47047	21.0	7704616	18	7704616	7704716	0	0	0	0	31
47048	7.0	7704716	18	7704716	7704816	0	0	0	0	5
47049	2.0	7704816	18	7704816	7704916	0	0	0	0	39
47050	1.0	7704916	18	7704916	7705016	0	0	0	0	19
47051	9.0	7705016	18	7705016	7705116	0	0	0	0	10
47052	17.0	7705116	18	7705116	7705216	0	0	0	0	11
47053	27.0	7705216	18	7705216	7705316	0	0	0	0	23
47054	18.0	7705316	18	7705316	7705416	0	0	0	0	6
47055	10.0	7705416	18	7705416	7705516	0	0	0	0	3
47056	24.0	7705516	18	7705516	7705616	0	0	0	0	40
47057	12.0	7705616	18	7705616	7705716	0	0	0	0	4
47058	19.0	7705716	18	7705716	7705816	0	0	0	0	44
47059	22.0	7705816	18	7705816	7705916	0	0	0	0	9
47060	15.0	7705916	18	7705916	7706016	0	0	0	0	2
47061	8.0	7706016	18	7706016	7706116	0	0	0	0	36
47062	5.0	7706116	18	7706116	7706216	0	0	0	0	42
47063	9.0	7706216	18	7706216	7706316	0	0	0	0	10
47064	24.0	7706316	18	7706316	7706416	0	0	0	0	40
